YEAR,REGION,SPECIES_CD,density,var,n,nm,N,NM,protected_status
2010,DRY TORT,EPI NIVE,0.0,0.0,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,EPI STRI,0.0,0.0,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,MYC ACUT,0.0,0.0,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,MYC BONA,0.03229936267705488,9.950449451105739e-5,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,MYC INTE,0.024728114278891156,5.065120799243431e-5,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,MYC MICR,0.0010326646666368154,1.069643112807632e-6,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,MYC PHEN,0.022830591288142892,1.635299588740131e-4,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,MYC TIGR,0.0020653293332736308,3.7338320794753436e-6,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,MYC VENE,0.027376208173682758,5.405810444955436e-4,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,SRR SPE.,0.0,0.0,85,162,1942.0,439578.8792667886,1
2012,DRY TORT,CEP CRUE,0.48280415002093685,0.0050849828814861974,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,CEP FULV,0.007600411946446962,1.2784217278839047e-5,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,DER INER,0.0,0.0,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,EPI FLAV,0.0,0.0,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,EPI ITAJ,0.007595262615859938,1.4230487483883156e-5,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,EPI MORI,0.8637927507610824,0.02603868821169137,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,EPI NIVE,0.0,0.0,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,EPI STRI,0.0010850375165514195,1.1748380555223051e-6,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,MYC ACUT,0.0,0.0,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,MYC BONA,0.11164801213204921,0.0015611422595361482,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,MYC INTE,0.034250857278663664,1.3424249414031335e-4,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,MYC MICR,0.0019001029866117405,3.6531153159624047e-6,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,MYC PHEN,0.11373217539412184,0.0012626441634984171,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,MYC TIGR,0.0019001029866117405,1.7947088984061197e-6,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,MYC VENE,0.0019001029866117405,3.1211784383581113e-6,91,176,1942.0,439578.8792667886,1
2012,DRY TORT,SRR SPE.,0.0,0.0,91,176,1942.0,439578.8792667886,1
2014,DRY TORT,CEP CRUE,0.431040789287179,0.0068954482605423474,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,CEP FULV,0.00802931099042097,2.083509320734217e-5,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,DER INER,0.0,0.0,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,EPI FLAV,0.0,0.0,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,EPI ITAJ,0.0032136246838918754,2.0788860771984292e-6,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,EPI MORI,0.37194057625326105,0.003296768431961099,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,EPI NIVE,0.0,0.0,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,EPI STRI,0.00040170308548648443,1.609081565052723e-7,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,MYC ACUT,0.0,0.0,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,MYC BONA,0.07312248231620676,4.1785010891205775e-4,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,MYC INTE,0.014584659677058496,5.3741892487396405e-5,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,MYC MICR,0.0,0.0,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,MYC PHEN,0.042456176072398336,2.4208838688010622e-4,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,MYC TIGR,0.006125001558260234,1.7941490088842457e-5,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,MYC VENE,0.010794314679336288,2.270998197736153e-5,73,146,7763.0,439295.93714573636,1
2014,DRY TORT,SRR SPE.,0.0015312503895650584,2.3429849094796058e-6,73,146,7763.0,439295.93714573636,1
2016,DRY TORT,CEP CRUE,0.4868182979371953,0.00609285655086934,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,CEP FULV,0.010807229182857161,2.3832369986975425e-5,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,EPI ITAJ,0.0,0.0,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,EPI MORI,0.5742203393669323,0.011617190878914536,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,EPI STRI,0.0,0.0,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,MYC BONA,0.021345569454805573,8.846893825544942e-5,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,MYC INTE,0.005369818038889274,5.55574947599222e-6,71,136,7763.0,439295.93714573636,1
2016,DRY TORT,MYC PHEN,0.008373051655287905,1.714828765409443e-5,71,136,7763.0,439295.93714573636,1
